Timestamp	Process	TID	Area	Category	EventID	Level	Message	Correlation
08/28/2021 00:17:15.035	WINWORD (0x7A0)	0x3424	Microsoft Word	Identity Authentication Client Critical	ctbie	Medium	[WAMIdentity] GetAuthenticatedServiceTicket {"Message":"Received ticket request.","IdentityMetadata_Prefix":"","IdentityMetadata_IdentityErrorState":"Valid","IdentityMetadata_IdentityProviderType":"LiveId","IdentityMetadata_IsPersisted":true,"IdentityMetadata_IsSignedOut":false,"IdentityMetadata_UniqueId":"00000000-0000-0000-F48C-CBC94D774A2F","IdentityMetadata_LibraryType":"WAM","Target":"officeapps.live.com","Policy":"MBI_SSL_SHORT"}	
08/28/2021 00:17:15.035	WINWORD (0x7A0)	0xD5C	Microsoft Word	Identity Authentication Client Critical	ctbie	Medium	[WAMIdentity] GetAuthenticatedServiceTicket {"Message":"Received ticket request.","IdentityMetadata_Prefix":"","IdentityMetadata_IdentityErrorState":"Valid","IdentityMetadata_IdentityProviderType":"LiveId","IdentityMetadata_IsPersisted":true,"IdentityMetadata_IsSignedOut":false,"IdentityMetadata_UniqueId":"00000000-0000-0000-F48C-CBC94D774A2F","IdentityMetadata_LibraryType":"WAM","Target":"officeapps.live.com","Policy":"MBI_SSL_SHORT"}	
08/28/2021 00:17:15.035	WINWORD (0x7A0)	0x3424	Microsoft Word	Identity Authentication Client	csqqj	Medium	[IdentityManager::WaitForBackgroundThreads] {"Message":"Background task worker is completed"}	
08/28/2021 00:17:15.035	WINWORD (0x7A0)	0xD5C	Microsoft Word	Identity Authentication Client	csqqj	Medium	[IdentityManager::WaitForBackgroundThreads] {"Message":"Background task worker is completed"}	
08/28/2021 00:17:15.035	WINWORD (0x7A0)	0x3424	Microsoft Word	Identity Authentication Client	94n7k	Medium	[WAMIdentity] GetAuthenticatedServiceTicketCoreDirect {"Message":"Received request for GetAuthenticatedServiceTicketCoreDirect function.","IdentityMetadata_Prefix":"","IdentityMetadata_IdentityErrorState":"Valid","IdentityMetadata_IdentityProviderType":"LiveId","IdentityMetadata_IsPersisted":true,"IdentityMetadata_IsSignedOut":false,"IdentityMetadata_UniqueId":"00000000-0000-0000-F48C-CBC94D774A2F","IdentityMetadata_LibraryType":"WAM","Target":"officeapps.live.com","Policy":"MBI_SSL_SHORT"}	
08/28/2021 00:17:15.035	WINWORD (0x7A0)	0xD5C	Microsoft Word	Identity Authentication Client	94n7k	Medium	[WAMIdentity] GetAuthenticatedServiceTicketCoreDirect {"Message":"Received request for GetAuthenticatedServiceTicketCoreDirect function.","IdentityMetadata_Prefix":"","IdentityMetadata_IdentityErrorState":"Valid","IdentityMetadata_IdentityProviderType":"LiveId","IdentityMetadata_IsPersisted":true,"IdentityMetadata_IsSignedOut":false,"IdentityMetadata_UniqueId":"00000000-0000-0000-F48C-CBC94D774A2F","IdentityMetadata_LibraryType":"WAM","Target":"officeapps.live.com","Policy":"MBI_SSL_SHORT"}	
08/28/2021 00:17:15.035	WINWORD (0x7A0)	0xD5C	Microsoft Word	Identity Authentication Client	cq1jm	Medium	[MemoryTicketCache] GetCachedTicket {"Message":"Ticket not found."}	
08/28/2021 00:17:15.036	WINWORD (0x7A0)	0x3424	Microsoft Word	Identity Authentication Client	cq1jm	Medium	[MemoryTicketCache] GetCachedTicket {"Message":"Ticket not found."}	
08/28/2021 00:17:15.039	WINWORD (0x7A0)	0x9A4	Microsoft Word	Mso CLP Liblet	80nmf	Medium	CanEnableCore() called. {"canEnableCore":true,"canEnableCoreInitialConditions":true}	
08/28/2021 00:17:15.040	WINWORD (0x7A0)	0x9A4	Microsoft Word	Licensing client liblet	a2y9j	Medium	MsoFHasPrivilege {"HasPrivilege":"TRUE"}	
08/28/2021 00:17:15.059	WINWORD (0x7A0)	0x9A4	Microsoft Word	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.Security.Clp.UseNativeLabelingRegKey","Flags":28147514867777793,"InternalSequenceNumber":85,"Time":"2021-08-28T00:17:15.059Z","Contract":"Office.System.Activity","Activity.CV":"QWBYYWqhdEW/m0JBLoVG2Q.1.25.1.11","Activity.Duration":27,"Activity.Count":1,"Activity.AggMode":0,"Activity.Success":true,"Data.RegkeyExists":false,"Data.RegkeyValue":true}	
08/28/2021 00:17:15.059	WINWORD (0x7A0)	0x9A4	Microsoft Word	Mso CLP Liblet	9fp8n	Medium	ShouldUseNativeLabeling called. {"s_fClpDisabled":true,"officeForLabelingRegEnabled":true}	
08/28/2021 00:17:15.074	WINWORD (0x7A0)	0x9A4	Microsoft Word	Word File Open	a4ln3	Medium	RestoreFopk: Re-setting vfopk value to earlier Saved value	
